date,Rainfall,T2M,RH2M,SP,WS10M,WD10M,season
2019-05-29,6.0,11.16,87.12,100.2,4.36,172.56,1
2019-05-30,9.15,13.94,93.44,100.39,6.57,241.69,1
2019-05-31,14.21,13.11,94.12,100.61,5.75,219.81,1
2019-06-01,3.48,12.26,89.62,100.53,4.9,183.56,2
2019-06-02,6.49,13.28,84.25,98.97,9.8,195.12,2
2019-06-03,2.66,11.55,83.31,99.51,7.96,239.12,2
2019-06-04,18.12,10.58,88.56,99.53,3.39,111.5,2
2019-06-05,13.48,10.5,89.88,99.26,3.95,149.19,2
2019-06-06,1.51,10.9,86.19,99.61,4.53,174.19,2
2019-06-07,0.81,11.76,81.94,99.81,3.24,115.12,2
2019-06-08,4.76,11.23,87.75,100.1,3.74,271.19,2
2019-06-09,2.47,11.17,81.5,100.76,3.64,219.94,2
2019-06-10,1.03,11.4,82.06,101.16,4.55,165.19,2
2019-06-11,0.33,11.69,83.31,101.33,5.95,110.31,2
2019-06-12,3.9,11.7,83.75,100.77,8.0,16.0,2
2019-06-13,1.79,9.65,83.25,99.8,6.63,232.38,2
2019-06-14,5.25,10.25,85.0,99.51,4.41,198.19,2
2019-06-15,6.06,11.13,86.25,99.78,2.62,208.69,2
2019-06-16,6.85,11.8,85.25,99.86,4.5,179.69,2
2019-06-17,3.04,12.43,85.56,99.99,6.76,221.62,2
2019-06-18,1.06,12.65,82.81,100.19,4.45,237.25,2
2019-06-19,5.29,11.86,87.06,99.86,4.06,251.12,2
2019-06-20,2.41,10.73,83.94,100.08,5.62,268.94,2
2019-06-21,0.17,11.94,76.81,100.91,4.09,251.88,2
2019-06-22,0.13,13.07,81.38,101.09,4.08,151.06,2
2019-06-23,1.17,13.81,83.56,100.93,5.36,106.0,2
2019-06-24,4.48,13.81,92.12,100.9,4.16,158.81,2
2019-06-25,0.77,14.97,88.44,101.48,3.24,51.94,2
2019-06-26,0.07,13.93,83.56,102.29,4.32,179.44,2
2019-06-27,0.09,15.87,81.44,102.16,4.05,80.19,2
2019-06-28,0.06,15.69,82.94,101.31,7.04,132.94,2
2019-06-29,1.5,16.64,88.06,100.45,2.72,195.81,2
2019-06-30,2.16,14.35,85.25,100.12,8.08,244.62,2
2019-07-01,1.06,13.0,83.94,101.08,8.47,294.69,2
2019-07-02,0.47,12.56,81.56,101.85,5.36,315.06,2
2019-07-03,0.07,12.82,86.5,102.09,3.61,330.12,2
2019-07-04,0.2,13.3,86.81,101.6,4.3,271.56,2
2019-07-05,1.98,14.52,89.19,100.94,5.79,272.94,2
2019-07-06,0.2,12.78,80.25,100.71,5.17,336.06,2
2019-07-07,0.0,12.33,80.81,100.99,4.68,351.12,2
2019-07-08,5.38,13.36,86.06,101.12,2.55,218.19,2
2019-07-09,14.45,15.53,89.75,100.95,3.98,236.38,2
2019-07-10,11.0,15.93,91.94,100.53,3.52,216.44,2
2019-07-11,2.68,15.47,88.88,100.11,4.09,257.25,2
2019-07-12,1.63,14.45,91.31,100.89,5.92,310.88,2
2019-07-13,0.33,13.73,86.88,101.64,6.27,326.44,2
2019-07-14,0.01,14.75,80.31,101.65,3.21,121.12,2
2019-07-15,0.14,16.31,81.12,101.18,2.65,161.25,2
2019-07-16,1.53,16.8,84.12,100.79,2.61,234.88,2
2019-07-17,8.97,14.84,91.19,99.97,5.67,220.94,2
2019-07-18,4.22,14.36,86.62,99.76,5.62,252.25,2
2019-07-19,8.0,13.99,92.44,99.45,3.82,121.44,2
2019-07-20,7.63,14.86,84.94,99.65,5.85,268.62,2
2019-07-21,11.1,15.37,93.69,100.2,7.02,196.69,2
2019-07-22,4.36,18.99,86.56,100.24,8.49,214.31,2
2019-07-23,0.06,17.97,87.25,100.41,6.66,168.5,2
2019-07-24,0.16,17.5,86.5,99.96,4.81,186.06,2
2019-07-25,0.34,17.98,87.62,99.75,7.87,144.44,2
2019-07-26,0.76,17.36,86.12,99.74,6.25,181.75,2
2019-07-27,1.41,14.51,87.88,100.16,3.8,312.12,2
2019-07-28,32.32,13.78,93.94,99.89,6.23,310.81,2
2019-07-29,5.52,15.73,86.88,99.74,2.95,261.94,2
2019-07-30,2.87,15.5,88.94,99.96,3.66,246.06,2
2019-07-31,0.62,14.85,87.81,100.49,6.41,323.94,2
2019-08-01,0.1,14.86,88.38,101.11,3.62,333.12,2
2019-08-02,0.14,16.44,85.88,101.17,2.58,103.75,2
2019-08-03,1.63,15.91,91.62,100.75,4.54,136.12,2
2019-08-04,5.06,16.77,87.5,99.98,5.28,155.31,2
2019-08-05,6.58,15.55,87.44,99.37,5.33,203.31,2
2019-08-06,6.54,14.51,89.25,99.06,4.42,233.81,2
2019-08-07,2.16,14.69,88.5,99.42,5.23,293.44,2
2019-08-08,0.7,15.12,84.25,99.9,2.98,197.44,2
2019-08-09,20.41,16.27,90.0,98.32,9.52,121.31,2
2019-08-10,3.05,15.55,90.75,98.43,5.48,250.44,2
2019-08-11,2.05,12.72,82.94,99.96,8.04,321.44,2
2019-08-12,2.6,12.01,84.5,100.5,4.6,278.5,2
2019-08-13,0.95,12.84,80.19,100.58,3.89,254.19,2
2019-08-14,8.27,14.83,91.56,99.63,4.71,184.25,2
2019-08-15,1.46,14.8,84.0,99.99,7.14,257.19,2
2019-08-16,7.8,15.8,86.94,98.86,8.09,203.06,2
2019-08-17,3.17,13.98,81.69,98.64,9.02,223.19,2
2019-08-18,3.66,13.93,83.94,98.81,8.44,246.69,2
2019-08-19,3.39,13.31,83.44,100.02,7.67,267.56,2
2019-08-20,3.45,13.73,84.88,100.99,4.64,239.25,2
2019-08-21,8.83,13.52,92.44,100.86,7.42,205.19,2
2019-08-22,1.71,15.26,89.69,100.67,7.59,226.44,2
2019-08-23,0.09,16.29,87.25,100.94,6.56,191.31,2
2019-08-24,0.28,16.15,89.0,100.74,4.99,153.0,2
2019-08-25,0.25,17.2,87.38,100.8,2.81,203.25,2
2019-08-26,0.08,14.98,86.12,100.83,4.13,203.44,2
2019-08-27,1.28,15.65,89.0,100.38,5.09,165.69,2
2019-08-28,2.14,14.42,84.62,100.03,5.97,231.88,2
2019-08-29,3.74,14.15,89.12,100.14,8.82,208.62,2
2019-08-30,18.39,15.75,91.88,99.86,8.78,201.25,2
2019-08-31,16.54,13.31,84.94,99.65,8.89,262.19,2
2019-09-01,2.17,12.26,82.88,100.74,6.82,276.19,3
2019-09-02,9.79,13.43,91.62,100.76,8.12,237.75,3
2019-09-03,6.0,15.12,90.75,100.58,6.26,242.19,3
2019-09-04,4.53,11.67,85.12,100.45,11.19,286.44,3
2019-09-05,1.99,12.87,82.06,101.47,8.66,271.62,3
2019-09-06,2.39,12.98,83.94,100.91,8.94,288.38,3
2019-09-07,0.33,12.71,81.12,101.73,3.4,306.12,3
2019-09-08,2.88,12.73,89.56,101.2,3.72,201.19,3
2019-09-09,7.36,12.37,87.88,100.4,6.52,308.0,3
2019-09-10,3.34,12.51,83.19,100.66,7.0,244.44,3
2019-09-11,1.76,13.87,83.75,100.49,8.66,258.5,3
2019-09-12,6.16,12.57,88.12,101.33,6.06,259.25,3
2019-09-13,0.05,12.15,82.38,102.55,4.23,255.56,3
2019-09-14,1.7,13.37,86.94,101.76,8.54,219.5,3
2019-09-15,1.62,11.58,83.5,101.49,3.73,255.38,3
2019-09-16,0.08,11.78,80.06,101.54,4.26,315.25,3
2019-09-17,0.03,12.34,75.12,101.88,4.01,321.81,3
2019-09-18,0.11,12.48,85.5,102.1,2.48,236.94,3
2019-09-19,0.03,13.72,86.94,102.11,2.51,191.94,3
2019-09-20,0.1,13.94,90.44,101.28,6.44,145.62,3
2019-09-21,2.39,14.96,85.56,99.87,9.15,126.5,3
2019-09-22,8.12,14.92,95.5,99.14,4.88,145.31,3
2019-09-23,6.39,13.61,92.5,99.19,6.32,177.25,3
2019-09-24,2.49,15.08,93.31,98.71,3.28,150.31,3
2019-09-25,3.18,14.8,92.62,98.69,3.96,241.44,3
2019-09-26,5.3,12.94,90.69,98.39,7.14,212.75,3
2019-09-27,11.25,11.5,91.19,98.65,5.09,243.44,3
2019-09-28,3.68,12.58,88.88,99.13,3.45,217.94,3
2019-09-29,3.68,12.66,89.38,99.14,5.16,190.25,3
2019-09-30,9.48,11.9,89.12,99.65,4.43,165.56,3
2019-10-01,4.33,9.98,80.88,99.78,8.37,132.62,3
2019-10-02,0.07,9.32,73.88,101.07,3.41,293.5,3
2019-10-03,6.66,10.45,85.25,99.83,8.64,149.56,3
2019-10-04,4.35,12.3,89.75,99.43,6.38,112.31,3
2019-10-05,21.25,13.13,93.5,99.94,7.52,155.12,3
2019-10-06,1.04,12.24,86.44,100.16,6.35,257.12,3
2019-10-07,5.74,12.69,86.31,99.45,10.09,201.38,3
2019-10-08,3.82,10.97,88.19,98.71,10.61,231.25,3
2019-10-09,2.35,10.02,88.69,98.86,9.66,251.38,3
2019-10-10,3.94,10.78,91.31,99.03,9.09,226.81,3
2019-10-11,1.21,10.58,87.5,98.79,9.29,237.5,3
2019-10-12,1.47,9.25,91.5,99.32,5.07,219.94,3
2019-10-13,4.38,9.3,91.19,99.27,2.59,184.5,3
2019-10-14,6.68,10.09,92.75,99.64,4.2,144.06,3
2019-10-15,1.25,11.14,92.19,99.08,6.29,154.44,3
2019-10-16,6.97,10.66,86.44,98.86,6.26,213.75,3
2019-10-17,3.08,9.96,91.44,98.68,7.32,168.12,3
2019-10-18,1.96,9.51,88.56,98.49,4.12,126.0,3
2019-10-19,2.57,10.28,86.44,99.39,6.49,168.19,3
2019-10-20,0.12,8.61,80.5,100.9,6.32,11.56,3
2019-10-21,0.03,8.42,77.62,101.41,3.35,193.0,3
2019-10-22,0.23,8.88,90.94,100.81,7.7,211.56,3
2019-10-23,5.15,10.43,92.44,99.63,9.54,189.19,3
2019-10-24,1.04,8.37,87.19,99.3,6.49,263.75,3
2019-10-25,0.65,4.98,83.88,99.77,3.59,253.31,3
2019-10-26,1.4,5.98,84.06,99.91,7.24,269.62,3
2019-10-27,0.47,7.4,85.0,101.36,7.25,307.94,3
2019-10-28,0.08,6.52,80.88,101.92,4.74,64.0,3
2019-10-29,0.04,6.62,87.19,102.06,6.08,87.31,3
2019-10-30,0.07,7.9,85.81,101.63,7.95,111.94,3
2019-10-31,2.99,8.8,88.06,100.65,7.32,131.0,3
2019-11-01,17.6,11.46,96.25,98.0,5.77,138.06,3
2019-11-02,4.11,9.23,91.69,96.46,4.77,137.25,3
2019-11-03,1.3,9.14,91.31,97.17,3.29,210.94,3
2019-11-04,2.5,9.37,89.88,97.86,7.95,48.44,3
2019-11-05,0.17,8.08,82.06,99.75,5.05,167.25,3
2019-11-06,1.85,5.88,84.56,99.13,1.5,188.19,3
2019-11-07,1.87,6.44,89.38,98.98,6.52,56.56,3
2019-11-08,0.0,4.85,79.0,100.32,4.17,74.88,3
2019-11-09,17.89,5.38,88.25,99.59,6.98,111.62,3
2019-11-10,11.84,4.41,83.81,100.22,5.84,119.31,3
2019-11-11,4.34,6.73,84.12,98.8,12.82,286.25,3
2019-11-12,8.14,7.01,85.56,99.0,10.83,317.31,3
2019-11-13,2.39,5.33,90.31,98.65,5.5,164.75,3
2019-11-14,0.25,5.26,83.0,100.01,7.95,16.38,3
2019-11-15,0.04,5.9,85.0,100.71,6.76,16.19,3
2019-11-16,0.91,5.66,89.12,100.1,2.58,187.12,3
2019-11-17,0.88,5.14,87.88,100.72,4.32,209.31,3
2019-11-18,0.06,4.85,81.75,100.85,2.84,194.38,3
2019-11-19,3.69,7.55,92.31,99.95,7.16,152.19,3
2019-11-20,5.0,8.52,91.19,99.5,9.51,143.0,3
2019-11-21,0.25,6.38,87.12,99.27,9.43,118.12,3
2019-11-22,5.17,7.08,91.62,98.64,7.0,97.38,3
2019-11-23,5.9,7.98,93.25,99.08,5.69,68.75,3
2019-11-24,1.19,8.61,93.19,99.15,2.57,100.31,3
2019-11-25,3.08,9.36,95.81,98.83,5.59,120.56,3
2019-11-26,6.3,9.13,95.25,97.86,6.43,112.19,3
2019-11-27,0.47,8.11,95.25,97.84,4.23,71.12,3
2019-11-28,0.73,6.5,85.69,99.15,5.58,37.62,3
2019-11-29,0.09,4.48,78.12,100.77,2.83,81.06,3
2019-11-30,0.15,4.44,86.25,101.3,4.88,107.12,3
2019-12-01,0.16,4.08,87.25,101.98,3.83,174.12,4
2019-12-02,0.19,4.67,94.25,102.07,5.8,255.0,4
2019-12-03,0.21,5.08,95.06,101.2,6.78,209.56,4
2019-12-04,2.0,6.46,93.19,100.44,8.27,218.38,4
2019-12-05,9.43,8.2,95.0,99.54,10.51,222.56,4
2019-12-06,4.35,9.28,92.94,98.97,8.28,264.0,4
2019-12-07,8.73,8.46,95.19,99.06,9.66,220.12,4
2019-12-08,6.04,6.51,88.69,97.62,13.43,254.0,4
2019-12-09,0.25,6.22,85.81,100.23,9.08,277.5,4
2019-12-10,12.55,7.34,91.31,98.59,12.63,218.38,4
2019-12-11,2.47,4.1,93.19,98.66,8.92,236.19,4
2019-12-12,8.76,4.94,95.62,97.11,4.88,193.31,4
2019-12-13,5.72,5.99,92.56,96.51,7.91,267.88,4
2019-12-14,4.56,3.79,90.06,96.89,10.9,242.06,4
2019-12-15,2.96,2.65,91.94,97.5,5.89,221.69,4
2019-12-16,1.33,3.01,95.38,98.17,8.52,220.38,4
2019-12-17,0.72,4.4,91.69,98.78,5.39,256.62,4
2019-12-18,10.01,5.76,93.31,98.62,10.63,148.75,4
2019-12-19,11.33,7.83,94.25,97.62,7.93,153.0,4
2019-12-20,0.76,6.05,94.31,96.74,5.73,240.12,4
2019-12-21,1.78,4.92,94.06,96.52,2.41,172.88,4
2019-12-22,2.14,5.0,95.31,97.27,5.02,232.44,4
2019-12-23,1.96,5.93,93.94,99.01,8.4,244.25,4
2019-12-24,2.81,5.33,92.38,99.61,4.36,228.75,4
2019-12-25,0.21,5.82,84.81,101.14,5.0,232.38,4
2019-12-26,5.82,6.7,92.81,100.32,9.41,127.94,4
2019-12-27,7.69,9.01,95.62,101.2,7.6,172.94,4
2019-12-28,0.61,9.09,93.94,101.52,8.68,182.44,4
2019-12-29,0.11,9.02,93.25,101.2,9.08,192.81,4
2019-12-30,0.78,7.19,91.81,101.57,5.23,253.75,4
2019-12-31,0.28,5.48,89.94,102.19,3.89,122.06,4
2020-01-01,0.08,5.51,94.12,101.34,7.22,192.56,4
2020-01-02,4.82,8.1,93.38,99.66,10.43,216.44,4
2020-01-03,0.22,5.79,84.5,101.22,8.18,282.56,4
2020-01-04,0.82,6.94,95.06,101.89,7.7,235.62,4
2020-01-05,0.32,8.03,94.94,101.3,9.06,205.44,4
2020-01-06,3.32,7.15,91.38,99.97,10.55,215.44,4
2020-01-07,5.1,9.18,90.94,99.57,12.66,215.94,4
2020-01-08,0.18,5.06,87.0,100.65,6.37,233.62,4
2020-01-09,4.62,3.51,89.69,99.73,3.93,154.69,4
2020-01-10,4.05,4.9,90.38,100.57,9.34,222.5,4
2020-01-11,10.95,8.56,93.0,99.68,10.13,228.69,4
2020-01-12,1.46,5.01,92.06,100.11,7.05,229.62,4
2020-01-13,6.42,5.48,91.0,97.88,14.2,189.25,4
2020-01-14,1.45,3.58,93.31,97.32,9.94,208.81,4
2020-01-15,0.29,4.4,91.19,98.47,11.58,215.06,4
2020-01-16,5.8,7.05,92.44,98.88,11.23,185.38,4
2020-01-17,1.06,4.06,90.62,99.88,7.74,253.69,4
2020-01-18,0.25,3.49,86.62,101.91,5.51,287.06,4
2020-01-19,0.04,2.39,91.5,103.28,5.92,222.38,4
2020-01-20,0.3,4.12,96.31,103.41,6.48,221.94,4
2020-01-21,0.96,7.56,96.31,103.07,5.19,257.62,4
2020-01-22,0.17,7.46,97.12,102.87,3.5,273.75,4
2020-01-23,0.36,6.4,97.31,102.09,4.76,246.19,4
2020-01-24,0.66,6.51,96.94,101.11,5.12,232.44,4
2020-01-25,0.38,6.19,95.19,100.05,8.33,191.88,4
2020-01-26,6.14,5.34,90.0,98.95,8.16,211.0,4
2020-01-27,4.5,3.23,92.75,98.0,8.62,210.44,4
2020-01-28,2.31,3.16,92.5,97.98,9.09,252.75,4
2020-01-29,3.08,5.28,94.06,98.98,9.64,240.0,4
2020-01-30,0.87,7.23,91.31,98.53,10.09,230.81,4
2020-01-31,4.06,9.24,91.81,98.2,10.03,219.38,4
2020-02-01,1.8,6.63,90.06,98.52,9.37,257.38,4
2020-02-02,7.67,6.48,92.44,98.81,7.71,196.62,4
2020-02-03,1.99,5.38,85.44,99.7,11.7,263.56,4
2020-02-04,0.52,5.76,82.12,101.45,10.01,300.75,4
2020-02-05,0.05,4.44,94.25,102.42,4.43,222.38,4
2020-02-06,0.13,4.69,94.69,101.81,5.23,177.62,4
2020-02-07,3.5,6.25,93.12,99.82,10.35,154.88,4
2020-02-08,11.23,5.93,91.81,98.73,12.33,202.5,4
2020-02-09,9.16,7.49,90.12,96.42,12.54,242.88,4
2020-02-10,8.95,3.73,87.69,97.57,14.52,254.06,4
2020-02-11,5.28,3.4,84.31,98.74,14.63,264.25,4
2020-02-12,3.52,3.49,87.38,99.54,8.59,227.0,4
2020-02-13,10.45,4.78,90.5,98.66,7.05,70.62,4
2020-02-14,2.77,6.43,89.06,99.38,10.24,197.44,4
2020-02-15,11.06,7.05,92.0,97.58,12.34,190.44,4
2020-02-16,2.1,5.01,85.19,96.71,15.65,222.38,4
2020-02-17,3.47,5.3,87.94,98.74,12.36,248.69,4
2020-02-18,3.58,4.41,89.62,99.85,10.52,251.44,4
2020-02-19,9.86,5.28,93.75,99.67,8.81,218.25,4
2020-02-20,10.7,4.76,87.44,99.32,9.41,260.19,4
2020-02-21,9.03,7.46,91.56,99.41,13.3,223.75,4
2020-02-22,3.16,5.3,84.75,99.64,12.61,251.44,4
2020-02-23,3.65,4.43,86.0,100.33,7.44,265.69,4
2020-02-24,14.6,3.37,93.94,99.12,8.83,215.0,4
2020-02-25,8.16,3.0,92.94,98.5,7.68,261.5,4
2020-02-26,4.08,3.58,86.94,99.14,7.98,276.44,4
2020-02-27,1.16,3.65,85.69,99.37,7.24,273.44,4
2020-02-28,7.5,5.69,95.06,98.15,7.88,181.06,4
2020-02-29,9.37,4.46,89.31,95.84,13.05,220.69,4
2020-03-01,3.77,4.18,87.88,96.62,12.33,244.31,1
2020-03-02,2.04,3.32,91.62,97.55,8.09,238.62,1
2020-03-03,1.96,4.82,86.56,98.92,8.22,275.0,1
2020-03-04,0.38,3.82,87.25,99.66,2.38,231.75,1
2020-03-05,1.09,3.65,89.94,99.05,2.73,227.69,1
2020-03-06,0.86,4.16,91.38,99.45,5.58,222.19,1
2020-03-07,7.34,7.73,94.31,98.98,9.84,200.25,1
2020-03-08,1.83,6.33,89.94,98.57,8.88,238.06,1
2020-03-09,8.61,6.61,93.38,99.04,9.08,237.25,1
2020-03-10,1.53,7.34,88.12,98.64,9.89,252.44,1
2020-03-11,5.22,5.15,89.0,98.76,9.64,234.81,1
2020-03-12,2.21,4.62,88.38,98.75,12.63,251.31,1
2020-03-13,0.73,5.48,89.94,100.34,6.1,179.88,1
2020-03-14,5.03,6.93,93.81,99.2,8.55,187.81,1
2020-03-15,0.45,5.72,85.25,99.29,9.23,280.25,1
2020-03-16,4.41,5.32,90.5,100.42,8.64,219.0,1
2020-03-17,11.55,6.53,92.62,100.66,6.23,245.12,1
2020-03-18,0.11,4.94,82.62,101.29,6.02,258.25,1
2020-03-19,0.28,4.55,83.12,102.04,5.06,319.38,1
2020-03-20,0.02,4.56,80.44,102.47,4.65,136.38,1
2020-03-21,0.29,4.81,85.56,101.88,7.64,129.81,1
2020-03-22,0.16,5.18,82.88,101.75,6.6,156.69,1
2020-03-23,0.08,6.36,90.5,101.14,7.77,178.25,1
2020-03-24,0.52,8.23,90.44,100.62,9.41,184.94,1
2020-03-25,2.54,8.12,93.19,101.2,5.3,180.12,1
2020-03-26,0.3,6.79,88.25,101.79,4.55,95.94,1
2020-03-27,0.34,7.29,91.62,102.11,5.27,22.88,1
2020-03-28,0.15,6.03,82.31,103.02,6.6,39.31,1
2020-03-29,0.04,3.55,74.5,103.89,6.07,137.19,1
2020-03-30,0.29,6.33,86.69,103.19,7.2,351.62,1
2020-03-31,0.23,6.21,83.81,102.68,5.02,270.75,1
2020-04-01,0.85,6.65,88.69,101.55,6.83,298.06,1
2020-04-02,0.99,6.69,83.81,100.58,8.84,296.19,1
2020-04-03,1.79,6.23,86.94,100.52,5.07,262.5,1
2020-04-04,0.16,7.23,89.94,100.32,7.32,184.25,1
2020-04-05,1.82,9.49,88.25,99.24,12.25,156.25,1
2020-04-06,0.27,8.37,81.31,100.24,7.41,234.06,1
2020-04-07,0.01,8.12,83.38,101.6,5.85,196.81,1
2020-04-08,1.09,9.19,88.94,101.53,3.82,232.94,1
2020-04-09,0.16,9.87,91.38,101.58,3.4,138.69,1
2020-04-10,0.4,10.83,92.25,101.26,3.58,166.25,1
2020-04-11,0.59,10.59,88.38,101.15,3.94,258.88,1
2020-04-12,3.56,8.3,84.56,100.9,6.1,80.12,1
2020-04-13,0.0,5.33,69.25,102.24,4.22,80.94,1
2020-04-14,0.0,7.46,76.25,101.82,2.83,236.69,1
2020-04-15,0.19,7.68,88.88,101.39,2.47,226.94,1
2020-04-16,0.04,9.09,89.12,100.98,5.51,67.88,1
2020-04-17,0.01,8.9,85.12,100.98,6.75,103.5,1
2020-04-18,0.0,7.34,82.25,101.1,5.19,118.31,1
2020-04-19,0.02,8.32,84.62,101.34,5.29,120.25,1
2020-04-20,0.0,8.35,79.38,101.49,6.62,102.06,1
2020-04-21,0.0,8.92,80.69,101.53,7.01,89.25,1
2020-04-22,0.0,9.62,83.94,101.65,4.91,85.38,1
2020-04-23,0.0,9.43,82.81,101.39,3.16,92.62,1
2020-04-24,0.0,10.94,73.88,100.81,2.19,84.06,1
2020-04-25,0.0,10.33,81.0,100.54,2.53,169.81,1
2020-04-26,0.34,7.99,84.06,100.33,4.66,325.06,1
2020-04-27,0.26,7.94,79.94,100.06,2.67,261.44,1
2020-04-28,0.53,7.83,83.62,99.74,3.08,102.06,1
2020-04-29,5.54,7.35,91.25,98.77,6.32,124.12,1
2020-04-30,5.76,7.89,89.44,98.07,4.4,166.25,1
2020-05-01,2.55,7.92,88.44,98.87,5.73,301.56,1
2020-05-02,0.14,8.69,81.69,100.19,4.34,288.06,1
2020-05-03,0.28,8.58,80.69,100.81,2.66,246.06,1
2020-05-04,0.1,9.25,83.44,101.32,4.7,129.62,1
2020-05-05,0.0,8.48,79.19,101.45,5.43,109.38,1
2020-05-06,0.0,9.3,80.25,101.61,4.43,134.06,1
2020-05-07,3.49,10.76,88.38,101.04,4.02,179.31,1
2020-05-08,1.5,12.01,86.75,100.85,1.84,203.44,1
2020-05-09,1.3,12.31,86.38,100.55,3.05,186.56,1
2020-05-10,1.22,7.44,72.0,101.13,8.47,57.44,1
2020-05-11,0.04,5.8,69.62,101.94,5.99,173.75,1
2020-05-12,0.94,7.75,79.94,101.31,6.8,311.38,1
2020-05-13,0.03,6.41,68.12,101.38,4.75,125.12,1
2020-05-14,0.28,7.48,78.62,101.66,4.66,318.5,1
2020-05-15,0.33,8.75,81.5,101.67,5.49,299.94,1
2020-05-16,2.04,9.47,85.31,101.37,4.47,268.5,1
2020-05-17,6.28,11.16,92.06,100.92,6.16,220.19,1
2020-05-18,4.5,12.34,88.25,100.84,5.5,227.0,1
2020-05-19,2.06,13.45,91.81,101.05,4.17,226.12,1
2020-05-20,0.04,13.23,86.44,100.82,5.22,171.06,1
2020-05-21,2.97,12.19,82.19,100.66,5.11,211.12,1
2020-05-22,5.92,11.66,77.44,99.08,14.48,206.69,1
2020-05-23,3.06,10.4,80.94,100.17,13.33,248.25,1
2020-05-24,1.03,12.44,82.19,101.73,7.22,263.25,1
2020-05-25,1.21,11.82,83.56,102.12,5.35,209.5,1
2020-05-26,0.04,11.48,81.75,102.71,3.34,240.56,1
2020-05-27,0.69,11.9,82.81,102.82,2.7,120.31,1
2020-05-28,0.0,14.13,80.0,102.3,3.77,160.5,1
2020-05-29,0.0,14.21,77.19,101.64,5.48,154.31,1
2020-05-30,0.0,13.9,76.56,101.39,5.38,137.31,1
2020-05-31,0.02,14.15,74.25,101.49,5.27,125.75,1
2020-06-01,0.0,15.33,73.62,101.64,3.59,159.62,2
2020-06-02,1.91,14.56,77.44,101.18,3.73,304.56,2
2020-06-03,0.51,10.68,79.0,100.75,8.6,207.38,2
2020-06-04,1.43,9.99,84.62,99.61,7.05,323.0,2
2020-06-05,3.06,8.26,80.69,99.07,10.73,322.19,2
2020-06-06,7.85,9.93,89.88,99.16,11.07,329.69,2
2020-06-07,0.31,10.38,83.69,100.37,7.65,338.75,2
2020-06-08,0.15,10.48,78.81,101.08,2.9,330.94,2
2020-06-09,2.47,10.23,81.94,100.98,2.64,250.06,2
2020-06-10,2.98,10.9,85.88,100.45,4.96,231.25,2
2020-06-11,0.89,12.17,79.94,101.22,7.22,51.69,2
2020-06-12,3.0,12.46,85.62,100.52,7.24,46.81,2
2020-06-13,2.13,13.73,90.69,100.24,3.69,67.75,2
2020-06-14,0.52,15.26,86.69,100.62,3.23,113.69,2
2020-06-15,0.8,14.97,87.75,100.72,2.28,183.0,2
2020-06-16,1.08,13.72,89.75,100.68,3.76,298.88,2
2020-06-17,8.76,14.21,89.69,100.52,2.96,196.56,2
2020-06-18,2.97,15.22,89.19,100.3,2.37,60.25,2
2020-06-19,4.47,13.72,88.5,100.06,3.45,181.94,2
2020-06-20,6.5,13.37,83.19,100.23,7.8,173.0,2
2020-06-21,5.6,13.3,82.94,100.0,7.14,221.56,2
2020-06-22,9.2,14.18,88.81,100.37,9.17,186.81,2
2020-06-23,13.59,14.11,90.81,100.78,3.65,192.81,2
2020-06-24,4.14,14.89,86.62,101.11,2.84,154.19,2
2020-06-25,0.76,16.91,83.5,100.67,3.37,93.75,2
2020-06-26,7.47,16.85,88.75,99.64,4.56,166.25,2
2020-06-27,13.31,13.37,89.31,98.63,7.16,179.75,2
2020-06-28,15.91,11.9,88.56,98.53,12.91,244.06,2
2020-06-29,3.82,13.31,85.81,99.05,10.0,270.69,2
2020-06-30,3.28,13.07,88.0,99.35,2.81,256.75,2
2020-07-01,1.7,13.41,86.5,99.5,2.49,334.75,2
2020-07-02,2.65,12.72,83.06,100.17,3.27,252.25,2
2020-07-03,17.23,12.96,91.88,99.53,5.96,265.44,2
2020-07-04,8.38,12.81,88.75,99.32,3.25,229.62,2
2020-07-05,5.05,12.19,83.25,99.38,11.13,268.12,2
2020-07-06,1.5,12.24,81.19,100.97,7.91,299.81,2
2020-07-07,1.87,11.65,85.5,100.8,2.69,164.38,2
2020-07-08,3.24,12.31,88.0,100.53,2.51,59.31,2
2020-07-09,0.13,12.01,84.56,100.63,5.9,240.06,2
2020-07-10,1.66,11.84,83.69,101.17,6.95,309.56,2
2020-07-11,1.01,12.37,82.56,101.77,4.44,275.31,2
2020-07-12,0.6,14.17,82.75,101.55,4.91,193.62,2
2020-07-13,1.14,14.15,87.12,101.02,5.89,271.5,2
2020-07-14,5.62,12.4,89.06,100.79,5.55,280.5,2
2020-07-15,1.98,13.55,91.38,100.63,6.18,286.25,2
2020-07-16,0.58,15.5,85.75,100.97,5.89,256.88,2
2020-07-17,5.44,14.61,90.56,100.69,4.34,257.19,2
2020-07-18,0.35,12.94,80.69,100.72,5.06,280.88,2
2020-07-19,0.2,12.56,77.0,101.2,6.52,296.12,2
2020-07-20,0.37,12.43,76.81,101.57,5.05,303.88,2
2020-07-21,2.35,13.54,78.38,101.61,2.47,235.31,2
2020-07-22,12.79,15.19,88.94,100.83,5.47,231.31,2
2020-07-23,8.0,14.58,90.62,100.33,4.13,286.75,2
2020-07-24,5.87,14.41,87.31,99.89,4.51,212.56,2
