date,Rainfall,SP,WS10M,WD10M,RH2M,T2M,season
2011-06-25,5.42,100.61,6.98,235.06,85.56,17.12,2
2011-06-26,0.09,100.74,3.92,196.31,78.5,19.95,2
2011-06-27,0.12,100.07,4.51,207.81,78.81,21.12,2
2011-06-28,0.91,100.4,4.68,278.0,79.0,14.85,2
2011-06-29,0.14,100.98,3.76,297.94,71.0,13.23,2
2011-06-30,0.54,101.28,3.98,305.06,74.19,12.87,2
2011-07-01,0.02,101.32,3.31,273.25,72.69,13.57,2
2011-07-02,0.01,100.75,0.91,119.25,68.69,16.11,2
2011-07-03,0.0,100.51,1.41,222.19,66.44,18.02,2
2011-07-04,0.01,100.38,2.3,151.88,67.5,19.26,2
2011-07-05,3.62,99.84,4.4,179.81,73.88,16.59,2
2011-07-06,2.23,99.08,6.47,211.69,76.44,14.47,2
2011-07-07,1.87,98.9,6.73,194.56,75.25,14.78,2
2011-07-08,5.54,99.0,6.13,195.88,82.06,13.93,2
2011-07-09,1.01,99.81,4.55,253.56,76.31,15.44,2
2011-07-10,1.08,100.54,2.02,282.75,77.06,15.74,2
2011-07-11,0.08,100.81,2.81,256.44,75.38,16.02,2
2011-07-12,0.08,100.73,4.88,40.19,76.62,15.23,2
2011-07-13,0.03,100.77,4.31,81.38,73.31,13.14,2
2011-07-14,0.01,100.65,4.33,328.69,72.94,14.25,2
2011-07-15,0.07,100.28,4.12,239.44,72.56,16.31,2
2011-07-16,12.35,98.55,6.55,217.25,83.75,14.76,2
2011-07-17,5.39,97.92,6.57,243.25,84.62,13.9,2
2011-07-18,2.71,98.29,6.55,254.62,83.19,14.05,2
2011-07-19,2.73,99.12,3.48,289.19,85.0,14.09,2
2011-07-20,0.76,99.66,2.47,289.38,80.12,13.91,2
2011-07-21,2.12,100.15,4.2,30.12,81.0,14.65,2
2011-07-22,2.21,100.46,2.89,150.5,76.94,13.26,2
2011-07-23,0.49,100.12,4.45,266.75,75.88,12.82,2
2011-07-24,0.04,99.77,4.83,306.38,73.94,14.29,2
2011-07-25,0.01,99.75,3.39,283.0,75.62,14.54,2
2011-07-26,0.13,100.36,3.01,82.81,79.44,14.83,2
2011-07-27,0.13,100.89,2.97,31.25,77.81,15.99,2
2011-07-28,0.18,101.04,2.34,156.62,78.19,16.94,2
2011-07-29,0.47,101.15,2.88,48.25,82.62,14.72,2
2011-07-30,0.01,100.88,1.66,143.81,74.44,15.05,2
2011-07-31,0.11,100.27,3.76,193.94,75.56,17.73,2
2011-08-01,0.09,100.03,3.5,179.25,72.38,19.51,2
2011-08-02,0.81,100.16,2.59,212.44,74.06,20.33,2
2011-08-03,1.6,100.17,2.3,211.5,73.56,20.3,2
2011-08-04,6.62,99.66,4.53,219.44,86.81,17.48,2
2011-08-05,0.13,99.85,3.34,217.06,74.06,17.29,2
2011-08-06,0.99,99.05,3.79,199.56,76.44,15.83,2
2011-08-07,1.61,98.84,5.66,233.75,78.0,14.1,2
2011-08-08,0.7,99.46,6.8,285.88,77.75,14.05,2
2011-08-09,0.02,100.94,5.41,308.31,71.5,13.82,2
2011-08-10,0.5,100.66,7.72,243.38,74.88,15.74,2
2011-08-11,2.24,99.65,7.21,255.44,80.56,17.49,2
2011-08-12,1.3,99.73,2.38,218.19,83.56,17.48,2
2011-08-13,0.78,99.26,4.76,233.5,80.69,16.84,2
2011-08-14,0.48,99.45,3.91,272.81,77.75,14.79,2
2011-08-15,0.75,100.29,4.23,256.06,75.44,14.56,2
2011-08-16,1.13,100.21,5.87,243.44,80.69,15.96,2
2011-08-17,0.0,100.52,1.91,233.12,72.19,14.27,2
2011-08-18,5.24,100.4,3.09,101.56,78.19,12.97,2
2011-08-19,0.1,100.52,4.12,253.75,74.0,14.37,2
2011-08-20,0.36,100.44,5.12,213.44,77.94,16.78,2
2011-08-21,0.19,100.14,4.17,252.69,77.12,16.88,2
2011-08-22,0.05,100.65,2.56,139.12,75.5,15.74,2
2011-08-23,3.63,100.17,3.22,120.94,81.94,13.72,2
2011-08-24,0.82,99.97,4.09,224.75,78.56,15.03,2
2011-08-25,7.7,99.65,4.62,188.88,76.88,14.74,2
2011-08-26,16.1,99.26,3.04,182.44,89.69,12.21,2
2011-08-27,2.7,99.91,4.75,277.38,82.75,12.68,2
2011-08-28,0.6,100.25,5.49,273.25,78.44,12.87,2
2011-08-29,0.23,100.48,5.52,287.25,79.19,11.6,2
2011-08-30,0.59,100.43,3.64,304.5,83.75,12.4,2
2011-08-31,0.03,100.35,1.91,229.06,78.38,12.93,2
2011-09-01,0.02,100.19,3.45,128.12,76.88,14.61,3
2011-09-02,0.04,99.83,3.66,213.62,80.62,16.35,3
2011-09-03,0.16,99.48,5.29,206.44,84.12,16.3,3
2011-09-04,2.72,99.27,3.96,229.75,79.0,15.88,3
2011-09-05,1.54,99.58,8.17,229.25,79.94,13.3,3
2011-09-06,4.93,99.09,11.25,231.81,82.44,14.17,3
2011-09-07,0.68,99.58,8.27,256.06,79.19,13.22,3
2011-09-08,1.08,99.45,5.73,247.69,84.19,14.69,3
2011-09-09,0.62,99.58,4.48,223.5,86.88,16.71,3
2011-09-10,1.2,98.97,7.69,191.06,82.25,18.03,3
2011-09-11,1.84,99.02,8.32,214.81,77.62,15.1,3
2011-09-12,1.45,98.85,11.94,233.31,74.81,16.08,3
2011-09-13,0.33,99.74,8.63,248.62,72.0,13.05,3
2011-09-14,0.16,100.45,5.33,272.19,80.0,12.29,3
2011-09-15,0.06,100.75,2.03,193.62,80.19,13.26,3
2011-09-16,0.41,99.98,5.04,172.69,81.62,14.38,3
2011-09-17,4.43,99.14,5.92,241.06,82.0,12.62,3
2011-09-18,1.82,99.12,3.65,283.56,86.62,11.08,3
2011-09-19,0.24,99.91,5.76,252.38,84.94,13.19,3
2011-09-20,7.58,100.3,5.7,231.62,90.12,14.5,3
2011-09-21,0.35,100.27,6.8,236.38,80.62,12.45,3
2011-09-22,0.22,100.58,4.94,259.44,82.62,12.05,3
2011-09-23,0.08,100.4,4.13,224.19,82.75,12.47,3
2011-09-24,0.14,100.09,4.34,204.0,82.94,13.72,3
2011-09-25,0.8,100.15,6.16,195.19,88.44,14.72,3
2011-09-26,1.24,100.76,3.47,228.88,78.12,15.45,3
2011-09-27,0.1,101.5,3.48,207.62,84.88,14.93,3
2011-09-28,0.1,101.32,4.48,166.38,82.31,17.12,3
2011-09-29,0.07,101.06,3.7,175.81,79.94,18.01,3
2011-09-30,0.05,100.97,4.05,184.31,80.0,17.87,3
2011-10-01,0.01,101.16,3.63,195.75,77.38,17.89,3
2011-10-02,0.05,101.04,4.09,224.31,77.69,17.86,3
2011-10-03,0.05,100.44,6.48,229.12,78.06,17.89,3
2011-10-04,0.15,100.61,5.48,252.69,80.94,13.93,3
2011-10-05,3.63,100.02,9.7,231.0,85.38,16.53,3
2011-10-06,1.38,99.59,9.74,268.75,74.12,10.5,3
2011-10-07,1.34,100.49,7.2,297.94,83.75,10.42,3
2011-10-08,3.73,100.8,5.23,280.94,91.06,11.05,3
2011-10-09,1.37,100.34,7.65,253.12,89.62,15.95,3
2011-10-10,0.35,100.18,10.25,247.81,84.94,15.87,3
2011-10-11,0.82,100.41,8.2,260.19,84.0,15.94,3
2011-10-12,1.46,100.74,4.69,263.94,88.75,15.11,3
2011-10-13,0.15,101.6,2.94,103.5,85.88,12.84,3
2011-10-14,0.02,101.74,3.89,149.69,79.31,10.51,3
2011-10-15,0.01,101.22,3.27,171.5,82.56,8.88,3
2011-10-16,0.16,100.95,3.65,240.25,88.5,10.36,3
2011-10-17,3.03,100.08,8.35,223.25,84.88,11.37,3
2011-10-18,0.23,99.63,7.23,259.94,79.62,7.35,3
2011-10-19,0.55,100.56,5.16,296.31,85.19,6.01,3
2011-10-20,0.06,101.35,3.32,268.75,84.06,5.53,3
2011-10-21,0.03,100.92,5.67,209.12,83.12,9.26,3
2011-10-22,0.02,100.06,6.44,175.06,78.25,8.93,3
2011-10-23,0.12,99.19,8.55,159.38,81.31,12.86,3
2011-10-24,0.78,98.26,9.09,128.12,82.5,12.12,3
2011-10-25,3.75,98.33,4.82,168.69,87.69,11.38,3
2011-10-26,0.9,99.1,4.86,183.75,92.19,8.43,3
2011-10-27,8.76,99.57,3.39,174.25,96.06,9.9,3
2011-10-28,0.03,100.89,2.48,236.62,87.88,8.51,3
2011-10-29,0.92,100.54,6.0,206.06,89.12,10.25,3
2011-10-30,0.75,100.32,5.54,214.19,94.06,13.47,3
2011-10-31,0.33,99.83,6.86,179.19,92.38,13.11,3
2011-11-01,3.51,99.56,4.23,210.62,89.06,10.63,3
2011-11-02,1.1,99.05,7.31,147.75,89.75,11.02,3
2011-11-03,4.43,98.0,5.73,155.06,96.12,13.2,3
2011-11-04,6.89,98.29,3.29,184.75,96.62,10.92,3
2011-11-05,0.46,99.68,4.03,306.5,95.31,9.03,3
2011-11-06,0.04,101.14,5.06,164.5,89.56,6.48,3
2011-11-07,1.05,101.01,5.34,30.75,96.06,8.2,3
2011-11-08,1.31,100.25,3.45,110.44,95.19,9.22,3
2011-11-09,0.48,100.21,4.74,156.81,94.75,9.63,3
2011-11-10,0.63,100.47,3.96,128.56,95.88,10.23,3
2011-11-11,2.74,100.27,5.8,127.5,96.0,9.17,3
2011-11-12,0.56,101.21,3.28,153.69,96.0,10.65,3
2011-11-13,0.23,101.55,4.89,103.25,94.94,10.01,3
2011-11-14,0.55,101.12,3.93,97.06,95.12,7.9,3
2011-11-15,0.3,100.69,4.47,88.5,91.56,6.84,3
2011-11-16,0.4,100.44,3.41,128.69,94.94,5.62,3
2011-11-17,0.14,100.4,4.67,196.31,93.5,8.29,3
2011-11-18,0.16,100.34,5.82,177.62,94.12,9.43,3
2011-11-19,0.09,100.41,4.0,153.25,94.88,7.6,3
2011-11-20,0.34,100.57,3.1,164.69,96.56,6.94,3
2011-11-21,0.87,100.23,3.45,133.38,96.88,7.08,3
2011-11-22,1.81,100.58,2.77,244.19,97.94,7.29,3
2011-11-23,0.17,101.25,4.85,222.94,98.19,5.33,3
2011-11-24,0.3,101.1,7.38,206.0,93.44,9.08,3
2011-11-25,0.87,100.99,6.88,247.88,89.81,7.79,3
2011-11-26,0.37,100.9,8.6,226.56,92.5,8.76,3
2011-11-27,0.81,100.63,8.34,264.12,82.62,7.87,3
2011-11-28,0.36,100.7,5.45,201.75,94.19,4.47,3
2011-11-29,2.9,99.31,9.52,214.62,91.06,9.32,3
2011-11-30,1.61,100.29,7.67,203.5,90.69,6.95,3
2011-12-01,1.85,99.33,4.67,249.31,90.06,6.17,4
2011-12-02,1.22,99.7,5.42,245.06,96.19,3.7,4
2011-12-03,0.41,98.85,7.27,256.38,90.25,6.67,4
2011-12-04,2.47,98.64,6.12,256.5,94.81,3.98,4
2011-12-05,0.2,99.07,7.27,257.0,91.75,2.48,4
2011-12-06,1.33,99.18,6.19,245.0,95.56,3.06,4
2011-12-07,1.02,99.39,9.34,270.0,84.06,4.72,4
2011-12-08,3.97,99.36,9.92,231.25,90.69,5.9,4
2011-12-09,0.23,99.56,7.3,262.44,85.62,2.42,4
2011-12-10,0.11,100.1,4.84,244.88,96.62,0.93,4
2011-12-11,10.41,99.15,6.12,209.25,96.88,5.0,4
2011-12-12,7.62,98.62,7.57,218.69,94.88,3.85,4
2011-12-13,3.85,97.33,10.07,234.44,88.06,5.26,4
2011-12-14,0.39,97.85,7.25,222.12,94.06,2.77,4
2011-12-15,2.44,98.15,5.25,221.44,96.0,3.27,4
2011-12-16,2.81,97.66,5.35,250.0,96.25,1.22,4
2011-12-17,0.72,99.51,5.47,288.62,96.62,1.27,4
2011-12-18,0.36,100.31,4.38,295.44,97.88,0.44,4
2011-12-19,5.38,99.95,5.09,243.94,97.5,2.8,4
2011-12-20,2.38,100.15,5.41,275.38,94.75,4.56,4
2011-12-21,2.47,100.39,5.12,269.88,97.06,8.31,4
2011-12-22,0.12,101.02,5.76,251.38,96.94,8.31,4
2011-12-23,7.48,100.3,8.02,254.25,94.31,6.89,4
2011-12-24,0.27,101.26,6.48,243.75,94.75,4.37,4
2011-12-25,0.47,101.24,8.21,238.19,94.12,9.4,4
2011-12-26,0.26,101.72,7.89,231.44,93.31,9.65,4
2011-12-27,0.19,101.77,5.48,218.38,91.0,7.58,4
2011-12-28,0.38,100.55,9.15,242.25,86.0,6.66,4
2011-12-29,1.92,100.48,9.6,274.06,86.62,5.49,4
2011-12-30,5.28,100.16,5.57,252.44,95.12,4.89,4
2011-12-31,2.39,99.48,6.67,243.06,96.06,9.9,4
2012-01-01,1.47,98.93,6.89,227.81,95.56,8.37,4
2012-01-02,0.57,99.29,6.54,228.31,93.0,3.66,4
2012-01-03,10.71,98.54,12.68,238.38,82.69,6.83,4
2012-01-04,2.47,99.72,10.45,259.81,86.31,5.55,4
2012-01-05,2.68,99.12,12.36,295.19,82.62,6.84,4
2012-01-06,0.26,100.9,6.05,274.5,93.06,4.89,4
2012-01-07,0.36,100.77,7.59,284.62,88.44,6.53,4
2012-01-08,0.27,101.29,5.08,283.69,96.38,6.08,4
2012-01-09,0.27,101.57,4.77,267.19,97.56,5.75,4
2012-01-10,0.17,101.89,4.74,251.5,96.25,6.9,4
2012-01-11,0.42,101.83,5.98,247.0,95.75,8.17,4
2012-01-12,0.46,101.39,7.14,284.88,92.31,6.69,4
2012-01-13,0.07,101.99,2.56,172.31,89.19,1.97,4
2012-01-14,0.02,101.65,2.19,146.44,94.62,-0.73,4
2012-01-15,0.05,101.21,3.88,125.75,94.31,-0.54,4
2012-01-16,0.12,101.29,3.46,133.19,95.31,-0.65,4
2012-01-17,0.09,101.36,3.41,200.44,97.69,0.38,4
2012-01-18,1.24,100.9,4.95,241.12,98.81,6.15,4
2012-01-19,5.18,100.46,6.47,267.62,92.81,5.19,4
2012-01-20,3.79,100.44,7.64,273.12,91.94,5.74,4
2012-01-21,0.71,99.78,10.07,278.81,83.31,7.63,4
2012-01-22,0.1,99.99,8.84,279.5,84.81,5.57,4
2012-01-23,0.14,100.52,5.26,278.38,94.44,2.97,4
2012-01-24,6.86,100.5,3.52,249.94,98.44,3.79,4
2012-01-25,0.77,99.98,6.34,204.56,96.12,7.46,4
2012-01-26,3.75,99.39,6.56,212.75,90.75,4.66,4
2012-01-27,1.77,100.45,5.3,250.5,93.19,3.28,4
2012-01-28,0.27,101.67,3.78,99.88,92.94,2.08,4
2012-01-29,0.26,101.81,1.95,93.38,94.62,0.89,4
2012-01-30,0.11,101.39,2.74,68.5,91.0,-0.45,4
2012-01-31,0.1,101.49,3.84,71.25,92.88,-1.48,4
2012-02-01,0.01,102.22,5.26,58.31,81.75,-1.92,4
2012-02-02,0.04,102.42,3.65,67.44,81.81,-1.84,4
2012-02-03,0.01,102.63,1.81,253.81,84.38,-2.49,4
2012-02-04,8.39,102.03,5.18,203.56,88.44,-2.83,4
2012-02-05,1.14,101.42,2.51,305.81,98.69,0.32,4
2012-02-06,2.04,102.01,2.02,175.31,99.12,1.3,4
2012-02-07,0.24,102.74,2.62,78.88,94.12,-1.38,4
2012-02-08,0.02,102.91,2.91,78.0,89.0,-3.25,4
2012-02-09,2.77,102.56,1.77,215.12,91.19,-2.22,4
2012-02-10,0.58,102.44,3.9,142.81,91.19,-2.05,4
2012-02-11,0.12,102.35,1.99,198.56,90.62,-5.1,4
2012-02-12,0.45,102.18,3.09,331.56,98.81,-0.17,4
2012-02-13,0.33,101.49,5.48,316.38,97.25,2.18,4
2012-02-14,0.12,101.23,6.29,318.06,96.25,2.91,4
2012-02-15,0.08,101.3,6.96,315.44,92.31,5.08,4
2012-02-16,0.13,101.39,5.25,282.31,92.44,5.16,4
2012-02-17,0.44,100.86,5.21,257.19,95.94,7.88,4
2012-02-18,2.55,99.74,8.86,260.88,86.12,5.72,4
2012-02-19,0.13,101.15,5.01,307.31,82.0,1.2,4
2012-02-20,0.14,101.65,6.37,229.75,89.0,2.82,4
2012-02-21,0.14,101.36,6.51,225.56,94.5,5.84,4
2012-02-22,1.62,100.71,9.45,224.31,93.38,7.66,4
2012-02-23,0.14,100.89,6.25,254.06,90.81,11.19,4
2012-02-24,0.28,101.32,5.49,274.62,91.25,8.39,4
2012-02-25,0.01,101.43,3.68,302.0,84.75,4.81,4
2012-02-26,0.07,101.46,3.04,267.81,91.81,5.48,4
2012-02-27,1.81,101.04,4.99,246.75,92.81,7.9,4
2012-02-28,0.4,101.05,3.09,260.62,94.25,9.3,4
2012-02-29,0.08,101.07,2.94,237.31,92.5,8.56,4
2012-03-01,0.21,101.32,2.18,227.62,86.62,7.46,1
2012-03-02,0.12,101.24,2.52,107.44,86.5,6.37,1
2012-03-03,0.9,100.41,5.8,199.25,87.5,7.26,1
2012-03-04,12.05,100.33,6.88,253.62,90.94,4.23,1
2012-03-05,0.02,101.0,8.48,328.56,78.94,4.11,1
2012-03-06,0.11,101.19,3.73,276.62,77.81,3.68,1
2012-03-07,3.78,100.28,8.64,255.94,82.19,5.98,1
2012-03-08,0.01,101.63,4.99,263.31,83.5,5.56,1
2012-03-09,0.07,101.96,6.15,243.69,88.0,8.98,1
2012-03-10,0.1,102.31,5.06,288.5,88.81,9.36,1
2012-03-11,0.1,102.45,3.34,327.19,90.56,9.42,1
2012-03-12,0.15,102.23,1.76,269.44,90.44,7.66,1
2012-03-13,0.34,102.12,0.69,261.0,90.12,7.33,1
2012-03-14,0.21,101.76,2.09,178.62,89.5,6.53,1
2012-03-15,0.28,101.11,3.09,214.19,90.75,5.7,1
2012-03-16,0.35,100.43,4.87,225.25,89.0,7.2,1
2012-03-17,2.13,99.88,3.78,229.81,88.81,7.37,1
2012-03-18,1.62,100.5,3.32,252.12,87.44,4.9,1
2012-03-19,0.08,101.85,4.32,269.81,81.62,5.54,1
2012-03-20,0.1,102.1,3.95,267.25,84.62,8.05,1
2012-03-21,0.01,102.17,2.2,188.44,84.06,7.5,1
2012-03-22,0.02,101.73,5.07,90.5,78.62,8.93,1
2012-03-23,0.05,101.44,2.34,124.69,78.06,10.86,1
2012-03-24,0.02,101.63,2.78,103.75,80.5,10.06,1
2012-03-25,0.01,102.14,2.95,88.44,77.44,7.53,1
2012-03-26,0.01,102.41,3.05,98.75,76.44,7.98,1
2012-03-27,0.0,102.39,2.02,100.69,59.31,10.08,1
2012-03-28,0.0,102.03,2.64,315.5,66.06,10.97,1
2012-03-29,0.02,101.57,4.21,324.5,80.94,10.35,1
2012-03-30,0.11,101.15,4.02,315.69,85.38,9.31,1
2012-03-31,0.24,100.79,4.62,107.25,79.88,7.04,1
2012-04-01,0.0,100.76,2.54,298.75,78.0,5.53,1
2012-04-02,0.3,99.79,3.14,295.56,83.25,6.92,1
2012-04-03,4.59,99.0,3.71,281.56,89.12,5.94,1
2012-04-04,11.01,99.7,7.12,33.75,93.0,3.06,1
2012-04-05,0.21,100.82,4.89,53.44,75.19,4.47,1
2012-04-06,0.8,100.28,3.78,289.81,83.88,4.51,1
2012-04-07,0.92,100.01,3.27,84.25,83.56,7.36,1
2012-04-08,1.8,99.79,4.74,270.5,89.44,8.58,1
2012-04-09,7.85,98.05,7.27,220.38,93.25,8.32,1
2012-04-10,0.86,97.62,6.31,246.44,76.62,6.76,1
2012-04-11,1.24,98.45,3.38,280.25,84.62,5.98,1
2012-04-12,1.33,99.07,2.24,248.62,83.81,6.36,1
2012-04-13,1.0,99.31,2.03,33.94,81.06,5.76,1
2012-04-14,0.62,99.73,4.38,27.94,78.75,5.19,1
2012-04-15,0.13,100.89,5.16,200.12,74.19,3.6,1
2012-04-16,0.1,101.0,3.51,231.0,67.5,4.89,1
2012-04-17,5.2,98.49,7.6,213.62,78.31,6.73,1
2012-04-18,11.5,96.76,5.24,104.31,93.12,6.31,1
2012-04-19,5.33,97.21,4.33,303.12,90.88,7.08,1
2012-04-20,3.3,98.0,3.59,263.31,88.38,5.99,1
2012-04-21,1.57,98.41,4.34,270.94,84.5,5.86,1
2012-04-22,1.82,98.83,4.37,258.25,84.0,7.02,1
2012-04-23,1.1,98.28,4.38,123.62,80.06,7.08,1
2012-04-24,1.21,98.54,3.54,266.69,78.06,7.47,1
2012-04-25,15.26,97.39,7.26,136.56,90.5,7.4,1
2012-04-26,4.45,97.96,7.43,198.19,84.69,9.68,1
2012-04-27,8.08,99.8,4.16,117.75,90.38,7.16,1
2012-04-28,1.61,100.54,8.2,41.38,84.94,6.19,1
2012-04-29,22.59,99.46,9.75,70.62,92.31,6.52,1
2012-04-30,1.76,100.12,6.42,103.88,77.81,11.14,1
2012-05-01,9.62,100.52,6.03,56.69,92.25,10.19,1
2012-05-02,0.64,100.79,4.79,131.81,80.38,10.33,1
2012-05-03,7.94,100.04,4.2,33.75,90.62,7.01,1
2012-05-04,1.32,99.52,3.66,79.19,86.06,6.74,1
2012-05-05,0.21,99.88,4.95,37.81,76.0,4.83,1
2012-05-06,0.07,100.21,2.29,89.31,71.56,5.84,1
2012-05-07,5.64,100.01,5.08,161.62,88.25,7.85,1
2012-05-08,3.49,99.36,4.73,235.19,80.81,11.45,1
2012-05-09,7.28,99.49,3.23,198.62,87.69,11.08,1
2012-05-10,3.93,99.35,9.19,211.25,87.75,15.27,1
2012-05-11,0.21,100.94,7.7,281.94,73.81,9.9,1
2012-05-12,0.01,102.43,4.22,322.88,73.0,8.58,1
2012-05-13,0.0,101.55,5.59,246.62,70.25,9.63,1
2012-05-14,2.2,100.14,5.88,253.25,76.56,9.32,1
2012-05-15,4.77,100.34,5.9,313.31,81.25,6.82,1
2012-05-16,0.09,101.18,3.84,259.75,71.75,8.06,1
2012-05-17,0.15,100.38,3.01,150.5,74.12,9.15,1
2012-05-18,1.86,99.34,5.22,59.31,79.75,10.9,1
2012-05-19,1.91,99.81,3.27,25.19,89.38,9.76,1
2012-05-20,0.08,99.95,3.96,24.75,82.25,10.03,1
2012-05-21,0.03,99.84,4.28,107.94,83.94,12.19,1
2012-05-22,0.04,100.39,4.15,345.31,80.19,15.65,1
2012-05-23,0.07,101.12,2.62,88.94,83.75,17.11,1
2012-05-24,0.08,101.43,3.09,34.88,83.81,18.0,1
2012-05-25,0.02,101.25,6.06,70.56,71.12,16.78,1
2012-05-26,0.0,100.95,6.23,72.0,71.5,16.44,1
2012-05-27,0.04,100.71,4.54,83.94,74.31,16.96,1
2012-05-28,0.14,100.57,2.7,198.19,77.25,17.28,1
2012-05-29,0.19,100.52,2.09,289.5,77.88,16.36,1
2012-05-30,1.97,100.51,2.46,258.0,78.31,17.32,1
2012-05-31,2.4,100.56,4.48,274.94,87.75,14.22,1
2012-06-01,1.46,100.65,2.58,221.81,85.69,14.56,2
2012-06-02,5.62,100.19,4.94,110.75,88.06,12.06,2
2012-06-03,25.21,99.57,7.85,77.5,92.56,8.57,2
2012-06-04,1.18,100.31,4.3,96.75,72.75,9.96,2
2012-06-05,4.45,99.96,5.57,171.88,82.75,11.14,2
2012-06-06,3.4,98.84,5.12,221.0,85.0,13.64,2
2012-06-07,14.05,98.3,7.09,165.88,89.19,13.19,2
2012-06-08,6.66,98.11,11.62,224.0,85.19,11.42,2
2012-06-09,0.93,99.57,7.12,265.69,79.75,11.31,2
2012-06-10,0.95,99.57,1.67,156.31,75.62,12.89,2
2012-06-11,8.9,99.25,5.1,41.25,90.19,10.66,2
2012-06-12,0.76,99.79,4.09,31.88,78.88,11.46,2
2012-06-13,0.9,100.39,1.7,185.81,75.69,12.28,2
2012-06-14,9.37,100.3,6.25,132.44,76.56,12.48,2
2012-06-15,6.96,99.33,7.97,184.06,79.12,13.73,2
2012-06-16,3.45,99.26,9.66,210.06,82.56,13.52,2
2012-06-17,2.93,100.28,4.44,224.56,79.94,13.37,2
2012-06-18,3.56,100.43,2.6,211.62,80.5,13.29,2
2012-06-19,0.07,100.62,3.36,240.38,73.69,14.22,2
2012-06-20,0.33,100.42,3.34,81.06,72.81,15.28,2
2012-06-21,9.58,99.24,5.81,159.38,86.12,14.4,2
2012-06-22,8.72,99.49,9.22,231.75,84.75,12.64,2
2012-06-23,3.07,100.45,7.55,232.62,78.06,13.18,2
2012-06-24,5.86,99.84,6.86,262.75,81.56,14.02,2
2012-06-25,0.13,100.49,3.53,246.19,76.94,15.08,2
2012-06-26,1.12,100.63,3.64,194.81,83.12,17.08,2
2012-06-27,0.21,100.36,4.13,225.94,88.0,17.62,2
2012-06-28,5.41,99.15,5.81,180.0,84.62,18.9,2
2012-06-29,1.24,98.93,8.62,202.94,80.0,15.97,2
2012-06-30,2.38,99.38,6.95,216.38,79.0,15.1,2
2012-07-01,1.2,99.99,6.24,234.56,77.12,13.33,2
2012-07-02,7.24,100.03,6.52,185.88,90.88,14.33,2
2012-07-03,5.03,99.94,5.48,191.0,88.25,16.19,2
2012-07-04,7.9,99.61,4.74,176.5,86.12,17.54,2
2012-07-05,2.67,99.71,1.36,195.56,80.44,17.46,2
2012-07-06,21.97,99.41,3.45,156.31,87.81,15.67,2
2012-07-07,3.55,99.48,3.97,124.81,84.31,14.63,2
2012-07-08,2.84,99.41,3.52,173.38,84.94,15.07,2
2012-07-09,1.58,99.79,2.75,277.0,81.62,15.63,2
2012-07-10,7.84,99.74,3.12,271.88,88.5,13.49,2
2012-07-11,2.22,99.77,4.88,274.44,78.56,12.8,2
2012-07-12,5.79,99.79,4.2,222.38,78.5,13.4,2
2012-07-13,9.39,98.85,2.38,175.56,86.19,14.73,2
2012-07-14,3.32,99.34,3.45,189.19,81.94,13.37,2
2012-07-15,0.18,100.26,4.54,277.56,74.75,12.96,2
2012-07-16,6.1,100.49,6.38,236.12,90.38,14.5,2
2012-07-17,0.8,100.82,6.07,255.19,84.06,17.07,2
2012-07-18,2.97,99.79,6.7,244.25,83.25,16.58,2
2012-07-19,4.98,99.76,4.17,233.12,84.44,14.3,2
2012-07-20,3.76,100.47,2.27,194.69,82.81,13.3,2
2012-07-21,0.13,101.15,1.21,148.31,73.69,14.33,2
2012-07-22,0.0,101.26,4.91,217.25,72.38,16.61,2
2012-07-23,0.04,100.93,5.18,219.62,73.81,17.78,2
2012-07-24,0.0,100.58,2.16,218.5,66.69,19.62,2
2012-07-25,0.03,100.55,3.56,28.0,75.31,19.94,2
2012-07-26,0.05,100.59,2.66,113.0,74.81,19.59,2
2012-07-27,0.07,100.13,3.98,307.5,76.19,17.23,2
2012-07-28,0.21,99.81,4.09,276.69,73.5,13.93,2
2012-07-29,2.1,99.85,4.3,254.31,79.56,12.95,2
2012-07-30,2.17,100.19,4.7,260.25,77.0,12.76,2
2012-07-31,5.68,100.06,3.83,197.88,89.19,14.3,2
2012-08-01,0.96,99.53,6.32,189.81,81.88,17.45,2
2012-08-02,4.47,99.67,4.77,223.12,82.88,16.0,2
2012-08-03,0.61,99.88,4.62,205.38,79.19,15.53,2
2012-08-04,2.88,99.63,4.55,187.0,81.62,15.79,2
2012-08-05,4.28,99.41,2.54,210.25,83.12,15.05,2
2012-08-06,2.74,99.65,3.59,280.06,83.75,14.51,2
2012-08-07,1.87,100.63,3.85,234.88,85.88,14.3,2
2012-08-08,0.76,101.07,1.47,193.94,81.75,16.65,2
2012-08-09,0.01,101.41,2.32,158.44,75.62,17.18,2
2012-08-10,0.03,101.42,2.93,33.31,78.5,17.75,2
2012-08-11,0.09,100.85,4.56,101.69,77.31,16.98,2
2012-08-12,0.58,99.99,4.19,137.12,80.38,17.98,2
2012-08-13,2.28,99.76,5.1,178.88,86.69,17.44,2
2012-08-14,0.78,99.84,3.26,178.56,81.38,17.98,2
2012-08-15,11.44,99.34,7.16,144.25,83.94,17.49,2
2012-08-16,0.47,100.02,6.65,190.44,78.69,17.13,2
2012-08-17,3.7,99.97,7.55,179.44,85.38,18.69,2
2012-08-18,0.19,100.16,4.25,231.75,82.88,20.65,2
2012-08-19,0.43,100.39,2.45,197.06,83.19,19.69,2
